tiempo,potencia,id,sum1,sum0
1,0.687660197729769,0,0,0.687660197729769
2,0.682655925790309,0,0,0.682655925790309
3,0.670572439887709,0,0,0.670572439887709
4,0.643232027340413,0,0,0.643232027340413
5,0.69669229830343,0,0,0.69669229830343
6,0.674722323935066,0,0,0.674722323935066
7,0.671670938606127,0,0,0.671670938606127
8,0.679360429635054,0,0,0.679360429635054
9,0.72232393506652,0,0,0.72232393506652
10,0.709019895032345,0,0,0.709019895032345
11,0.696082021237642,0,0,0.696082021237642
12,0.693396802148175,0,0,0.693396802148175
13,0.690467472232394,0,0,0.690467472232394
14,0.671670938606127,0,0,0.671670938606127
15,0.68912486268766,0,0,0.68912486268766
16,0.707433174661296,0,0,0.707433174661296
17,0.673745880629806,0,0,0.673745880629806
18,0.667032832906139,0,0,0.667032832906139
19,0.711094837056023,0,0,0.711094837056023
20,0.708043451727084,0,0,0.708043451727084
21,0.686805809837666,0,0,0.686805809837666
22,0.706822897595508,0,0,0.706822897595508
23,0.696814353716587,0,0,0.696814353716587
24,0.667276943732454,0,0,0.667276943732454
25,0.677529598437691,0,0,0.677529598437691
26,0.713535945319175,0,0,0.713535945319175
27,0.707555230074454,0,0,0.707555230074454
28,0.706090565116563,0,0,0.706090565116563
29,0.677773709264006,0,0,0.677773709264006
30,0.835957524716221,1,0.835957524716221,0
31,0.685219089466618,0,0,0.685219089466618
32,0.67704137678506,0,0,0.67704137678506
33,0.600024411082632,0,0,0.600024411082632
34,0.599902355669474,0,0,0.599902355669474
35,0.581838154522153,0,0,0.581838154522153
36,0.606371292566825,0,0,0.606371292566825
37,0.585743927743196,0,0,0.585743927743196
38,0.62175027462468,0,0,0.62175027462468
39,0.61064323202734,0,0,0.61064323202734
40,0.620407665079946,0,0,0.620407665079946
41,0.576101550103747,0,0,0.576101550103747
42,0.628463322348346,0,0,0.628463322348346
43,0.617844501403637,0,0,0.617844501403637
44,0.63432198217991,0,0,0.63432198217991
45,0.609300622482607,0,0,0.609300622482607
46,0.636763090443061,0,0,0.636763090443061
47,0.647259855974612,0,0,0.647259855974612
48,0.627608934456243,0,0,0.627608934456243
49,0.630660319785182,0,0,0.630660319785182
50,0.56438423044062,0,0,0.56438423044062
51,0.609300622482607,0,0,0.609300622482607
52,0.632979372635176,0,0,0.632979372635176
53,0.652142072500915,0,0,0.652142072500915
54,0.628219211522031,0,0,0.628219211522031
55,0.646161357256194,0,0,0.646161357256194
56,0.64640546808251,0,0,0.64640546808251
57,0.689979250579763,0,0,0.689979250579763
58,0.72232393506652,0,0,0.72232393506652
59,0.712437446600757,0,0,0.712437446600757
60,0.712925668253387,0,0,0.712925668253387
61,0.738069083363847,0,0,0.738069083363847
62,0.748809959721714,0,0,0.748809959721714
63,0.707311119248139,0,0,0.707311119248139
64,0.715366776516538,0,0,0.715366776516538
65,0.678750152569267,0,0,0.678750152569267
66,0.69766874160869,0,0,0.69766874160869
67,0.691932137190284,0,0,0.691932137190284
68,0.701940681069205,0,0,0.701940681069205
69,0.743195410716465,0,0,0.743195410716465
70,0.736116196753326,0,0,0.736116196753326
71,0.717197607713902,0,0,0.717197607713902
72,0.679604540461369,0,0,0.679604540461369
73,0.684852923227145,0,0,0.684852923227145
74,0.720004882216526,0,0,0.720004882216526
75,0.683754424508727,0,0,0.683754424508727
76,0.714634444037593,0,0,0.714634444037593
77,0.742218967411205,0,0,0.742218967411205
78,0.764188941779568,1,0.764188941779568,0
79,0.775051873550592,1,0.775051873550592,0
80,0.758208226534847,1,0.758208226534847,0
81,0.830709141950446,1,0.830709141950446,0
82,0.861345050652997,1,0.861345050652997,0
83,0.825582814597827,1,0.825582814597827,0
84,0.785182472842671,1,0.785182472842671,0
85,0.804711338947882,1,0.804711338947882,0
86,0.774563651897962,1,0.774563651897962,0
87,0.79628951544001,1,0.79628951544001,0
88,0.773098986940071,1,0.773098986940071,0
89,0.774441596484804,1,0.774441596484804,0
90,0.728426705724399,0,0,0.728426705724399
91,0.77517392896375,1,0.77517392896375,0
92,0.762968387647992,1,0.762968387647992,0
93,0.780422311729525,1,0.780422311729525,0
94,0.787989747345295,1,0.787989747345295,0
95,0.786158916147931,1,0.786158916147931,0
96,0.740754302453314,0,0,0.740754302453314
97,0.739899914561211,0,0,0.739899914561211
98,0.747711461003296,0,0,0.747711461003296
99,0.757720004882217,1,0.757720004882217,0
100,0.740998413279629,0,0,0.740998413279629
101,0.725375320395459,0,0,0.725375320395459
102,0.751129012571708,1,0.751129012571708,0
103,0.76260222140852,1,0.76260222140852,0
104,0.716343219821799,0,0,0.716343219821799
105,0.767850604174295,1,0.767850604174295,0
106,0.692298303429757,0,0,0.692298303429757
107,0.733553033077017,0,0,0.733553033077017
108,0.710972781642866,0,0,0.710972781642866
109,0.731111924813866,0,0,0.731111924813866
110,0.708531673379714,0,0,0.708531673379714
111,0.699987794458684,0,0,0.699987794458684
112,0.681435371658733,0,0,0.681435371658733
113,0.719638715977054,0,0,0.719638715977054
114,0.703893567679727,0,0,0.703893567679727
115,0.700231905284999,0,0,0.700231905284999
116,0.704015623092884,0,0,0.704015623092884
117,0.730013426095447,0,0,0.730013426095447
118,0.71329183449286,0,0,0.71329183449286
119,0.743927743195411,0,0,0.743927743195411
120,0.722568045892835,0,0,0.722568045892835
121,0.735627975100696,0,0,0.735627975100696
122,0.743195410716465,0,0,0.743195410716465
123,0.723056267545466,0,0,0.723056267545466
124,0.74295129989015,0,0,0.74295129989015
125,0.738313194190162,0,0,0.738313194190162
126,0.748199682655926,0,0,0.748199682655926
127,0.707921396313927,0,0,0.707921396313927
128,0.674600268521909,0,0,0.674600268521909
129,0.732576589771756,0,0,0.732576589771756
130,0.748565848895399,0,0,0.748565848895399
131,0.786158916147931,1,0.786158916147931,0
132,0.771756377395338,1,0.771756377395338,0
133,0.748199682655926,0,0,0.748199682655926
134,0.750274624679605,1,0.750274624679605,0
135,0.718784328084951,0,0,0.718784328084951
136,0.958501159526425,1,0.958501159526425,0
137,0.781764921274259,1,0.781764921274259,0
138,0.823874038813621,1,0.823874038813621,0
139,0.777004760161113,1,0.777004760161113,0
140,0.763212498474307,1,0.763212498474307,0
141,0.794458684242646,1,0.794458684242646,0
142,0.784938362016355,1,0.784938362016355,0
143,0.759184669840107,1,0.759184669840107,0
144,0.801537898205785,1,0.801537898205785,0
145,0.75051873550592,1,0.75051873550592,0
146,0.723178322958623,0,0,0.723178322958623
147,0.752837788355914,1,0.752837788355914,0
148,0.72635176370072,0,0,0.72635176370072
149,0.746612962284877,0,0,0.746612962284877
150,0.777248870987428,1,0.777248870987428,0
151,0.768827047479556,1,0.768827047479556,0
152,0.799096789942634,1,0.799096789942634,0
153,0.838154522153058,1,0.838154522153058,0
154,0.8098376663005,1,0.8098376663005,0
155,0.784083974124252,1,0.784083974124252,0
156,0.795191016721592,1,0.795191016721592,0
157,0.786280971561089,1,0.786280971561089,0
158,0.77920175759795,1,0.77920175759795,0
159,0.806908336384719,1,0.806908336384719,0
160,0.82546075918467,1,0.82546075918467,0
161,0.815696326132064,1,0.815696326132064,0
162,0.830098864884658,1,0.830098864884658,0
163,0.806053948492616,1,0.806053948492616,0
164,0.817283046503112,1,0.817283046503112,0
165,0.810936165018919,1,0.810936165018919,0
166,0.781398755034786,1,0.781398755034786,0
167,0.777615037226901,1,0.777615037226901,0
168,0.687171976077139,0,0,0.687171976077139
169,0.662150616379836,0,0,0.662150616379836
170,0.637251312095692,0,0,0.637251312095692
171,0.662150616379836,0,0,0.662150616379836
172,0.65494934700354,0,0,0.65494934700354
173,0.674478213108751,0,0,0.674478213108751
174,0.669473941169291,0,0,0.669473941169291
175,0.69669229830343,0,0,0.69669229830343
176,0.652508238740388,0,0,0.652508238740388
177,0.719394605150738,0,0,0.719394605150738
178,0.744904186500671,0,0,0.744904186500671
179,0.711827169534969,0,0,0.711827169534969
